timestamp,demand
2015-01-31,187.84032258064516
2015-02-28,193.81071428571428
2015-03-31,194.54516129032257
2015-04-30,187.76000000000002
2015-05-31,184.83225806451614
2015-06-30,174.43333333333334
2015-07-31,166.8758064516129
2015-08-31,155.38709677419354
2015-09-30,149.23
2015-10-31,145.26129032258066
2015-11-30,146.04500000000002
2015-12-31,148.49032258064514
2016-01-31,152.23548387096776
2016-02-29,159.1051724137931
2016-03-31,166.83870967741936
2016-04-30,165.18166666666667
2016-05-31,172.89999999999998
2016-06-30,169.0366666666667
2016-07-31,168.18064516129033
2016-08-31,169.3967741935484
2016-09-30,172.85666666666665
2016-10-31,174.36935483870968
2016-11-30,178.71
2016-12-31,181.8741935483871
2017-01-31,191.4209677419355
2017-02-28,195.99285714285716
2017-03-31,198.72903225806454
2017-04-30,193.32666666666668
2017-05-31,194.1258064516129
2017-06-30,189.45333333333335
2017-07-31,181.86290322580646
2017-08-31,178.9741935483871
2017-09-30,178.68833333333333
2017-10-31,184.7516129032258
2017-11-30,189.05666666666667
2017-12-31,192.79032258064515
2018-01-31,200.92419354838708
2018-02-28,207.44285714285712
2018-03-31,214.66612903225806
2018-04-30,212.92166666666665
2018-05-31,207.7
2018-06-30,210.48666666666668
2018-07-31,202.40322580645162
2018-08-31,193.53709677419354
2018-09-30,189.76000000000002
2018-10-31,180.13709677419354
2018-11-30,178.89833333333334
2018-12-31,179.63709677419354
2019-01-31,175.1483870967742
2019-02-28,178.64285714285714
2019-03-31,172.50806451612902
2019-04-30,169.70333333333335
2019-05-31,163.15967741935484
2019-06-30,164.02666666666667
2019-07-31,154.26774193548388
2019-08-31,153.78064516129032
2019-09-30,151.17999999999998
2019-10-31,153.3177419354839
2019-11-30,159.49666666666664
2019-12-31,164.28870967741935
2020-01-31,168.94516129032257
2020-02-29,180.27758620689656
2020-03-31,179.38387096774193
2020-04-30,177.85
2020-05-31,176.80806451612904
2020-06-30,171.62
2020-07-31,165.7241935483871
2020-08-31,162.04677419354837
2020-09-30,156.26166666666668
2020-10-31,157.57096774193548
2020-11-30,159.56
2020-12-31,170.15967741935484
2021-01-31,174.25645161290322
2021-02-28,179.23214285714286
2021-03-31,188.24032258064514
2021-04-30,193.54333333333335
2021-05-31,194.31935483870967
2021-06-30,194.93333333333334
2021-07-31,198.41612903225806
2021-08-31,199.1451612903226
2021-09-30,197.84
2021-10-31,203.1467741935484
2021-11-30,199.35166666666666
2021-12-31,203.31451612903226
2022-01-31,210.85645161290324
2022-02-28,211.42499999999998
2022-03-31,209.82580645161292
2022-04-30,206.77666666666667
2022-05-31,197.19516129032257
2022-06-30,191.27
2022-07-31,180.84516129032258
2022-08-31,176.98709677419356
2022-09-30,168.0883333333333
2022-10-31,165.99677419354836
2022-11-30,170.86
2022-12-31,174.28064516129032
2023-01-31,178.90483870967742
2023-02-28,186.24642857142857
2023-03-31,188.65806451612903
2023-04-30,190.85666666666665
2023-05-31,187.33387096774194
2023-06-30,177.345
2023-07-31,174.88387096774193
2023-08-31,166.01290322580644
2023-09-30,161.24333333333334
2023-10-31,155.55483870967743
2023-11-30,155.55333333333334
2023-12-31,156.15645161290323
2024-01-31,159.90483870967742
2024-02-29,163.22241379310344
2024-03-31,160.96774193548387
2024-04-30,161.42666666666668
2024-05-31,163.69032258064516
2024-06-30,157.85666666666665
2024-07-31,158.1967741935484
2024-08-31,158.08548387096772
2024-09-30,160.37666666666667
2024-10-31,166.7935483870968
2024-11-30,173.37333333333333
2024-12-31,179.0193548387097
2025-01-31,189.3
