timestamp,demand
2015-01-04,187.825
2015-01-11,185.75714285714284
2015-01-18,189.22142857142856
2015-01-25,184.97142857142856
2015-02-01,190.81428571428572
2015-02-08,190.68571428571428
2015-02-15,185.74285714285716
2015-02-22,186.8857142857143
2015-03-01,196.82142857142858
2015-03-08,197.72857142857143
2015-03-15,188.87142857142857
2015-03-22,194.74285714285716
2015-03-29,192.92142857142858
2015-04-05,192.5
2015-04-12,187.94285714285712
2015-04-19,192.27142857142857
2015-04-26,186.28571428571428
2015-05-03,188.6142857142857
2015-05-10,183.54285714285714
2015-05-17,175.52857142857144
2015-05-24,180.41428571428574
2015-05-31,174.20000000000002
2015-06-07,183.42857142857142
2015-06-14,176.10714285714286
2015-06-21,174.77142857142857
2015-06-28,168.62857142857143
2015-07-05,165.87142857142857
2015-07-12,165.93571428571428
2015-07-19,163.5142857142857
2015-07-26,162.14285714285714
2015-08-02,164.78571428571428
2015-08-09,164.22857142857143
2015-08-16,157.40714285714284
2015-08-23,153.77142857142857
2015-08-30,148.02142857142857
2015-09-06,145.28571428571428
2015-09-13,138.71428571428572
2015-09-20,146.91428571428574
2015-09-27,147.82857142857142
2015-10-04,146.79285714285714
2015-10-11,142.78571428571428
2015-10-18,138.1
2015-10-25,151.54285714285714
2015-11-01,142.02857142857144
2015-11-08,149.44285714285712
2015-11-15,143.45714285714286
2015-11-22,147.96428571428572
2015-11-29,145.64285714285714
2015-12-06,141.74285714285716
2015-12-13,143.6142857142857
2015-12-20,149.02857142857144
2015-12-27,151.4857142857143
2016-01-03,147.92857142857142
2016-01-10,155.1142857142857
2016-01-17,150.28571428571428
2016-01-24,155.70000000000002
2016-01-31,157.94285714285712
2016-02-07,159.45714285714286
2016-02-14,158.17142857142858
2016-02-21,158.27857142857144
2016-02-28,163.4
2016-03-06,161.02857142857144
2016-03-13,163.22857142857143
2016-03-20,162.32857142857142
2016-03-27,168.31428571428572
2016-04-03,161.6142857142857
2016-04-10,169.34285714285716
2016-04-17,163.9
2016-04-24,168.62857142857143
2016-05-01,173.0142857142857
2016-05-08,165.4
2016-05-15,171.0
2016-05-22,173.57142857142858
2016-05-29,166.05714285714288
2016-06-05,172.27857142857144
2016-06-12,164.12857142857143
2016-06-19,171.67142857142858
2016-06-26,167.8857142857143
2016-07-03,170.0142857142857
2016-07-10,180.02857142857144
2016-07-17,167.20000000000002
2016-07-24,169.58571428571426
2016-07-31,163.24285714285716
2016-08-07,162.4857142857143
2016-08-14,170.85714285714286
2016-08-21,174.15714285714284
2016-08-28,171.66428571428574
2016-09-04,171.25714285714284
2016-09-11,167.68571428571428
2016-09-18,172.07857142857142
2016-09-25,163.81428571428572
2016-10-02,178.56428571428572
2016-10-09,174.25714285714284
2016-10-16,167.58571428571426
2016-10-23,163.64285714285714
2016-10-30,166.64285714285714
2016-11-06,170.24285714285716
2016-11-13,183.1357142857143
2016-11-20,177.59999999999997
2016-11-27,179.04999999999998
2016-12-04,173.5
2016-12-11,181.7
2016-12-18,184.42857142857142
2016-12-25,183.54285714285714
2017-01-01,184.8642857142857
2017-01-08,191.1357142857143
2017-01-15,195.58571428571426
2017-01-22,196.57142857142858
2017-01-29,188.74285714285716
2017-02-05,191.57142857142858
2017-02-12,188.28571428571428
2017-02-19,190.97142857142856
2017-02-26,197.05714285714288
2017-03-05,192.27857142857144
2017-03-12,197.79999999999998
2017-03-19,206.67142857142858
2017-03-26,194.55714285714288
2017-04-02,196.75714285714284
2017-04-09,201.16428571428574
2017-04-16,196.31428571428572
2017-04-23,191.6142857142857
2017-04-30,188.55714285714288
2017-05-07,190.93571428571428
2017-05-14,197.72857142857143
2017-05-21,195.67142857142858
2017-05-28,190.17142857142858
2017-06-04,190.84285714285716
2017-06-11,193.94285714285715
2017-06-18,183.32857142857142
2017-06-25,184.37142857142857
2017-07-02,190.85714285714286
2017-07-09,185.65714285714284
2017-07-16,180.75
2017-07-23,180.16428571428574
2017-07-30,184.84285714285716
2017-08-06,180.24285714285716
2017-08-13,176.32857142857142
2017-08-20,174.54285714285714
2017-08-27,188.85714285714286
2017-09-03,185.79999999999998
2017-09-10,168.1142857142857
2017-09-17,186.52857142857144
2017-09-24,176.97142857142856
2017-10-01,176.95000000000002
2017-10-08,177.39285714285714
2017-10-15,182.64285714285714
2017-10-22,179.17142857142858
2017-10-29,184.58571428571426
2017-11-05,181.91428571428574
2017-11-12,193.44285714285712
2017-11-19,185.57142857142858
2017-11-26,184.05714285714288
2017-12-03,187.84285714285716
2017-12-10,192.4
2017-12-17,191.64285714285714
2017-12-24,199.71428571428572
2017-12-31,193.04285714285714
2018-01-07,201.05714285714288
2018-01-14,202.1
2018-01-21,200.33571428571426
2018-01-28,200.82857142857142
2018-02-04,213.5142857142857
2018-02-11,202.18571428571428
2018-02-18,212.95714285714286
2018-02-25,214.02857142857144
2018-03-04,211.84285714285716
2018-03-11,218.15714285714284
2018-03-18,211.40714285714284
2018-03-25,204.67142857142858
2018-04-01,204.40714285714284
2018-04-08,214.6142857142857
2018-04-15,217.72857142857143
2018-04-22,215.75714285714284
2018-04-29,209.1
2018-05-06,215.66428571428574
2018-05-13,212.14285714285714
2018-05-20,208.77142857142857
2018-05-27,211.95714285714286
2018-06-03,212.0142857142857
2018-06-10,211.18571428571428
2018-06-17,211.72857142857143
2018-06-24,208.22857142857143
2018-07-01,207.29999999999998
2018-07-08,201.44285714285712
2018-07-15,207.52857142857144
2018-07-22,202.71428571428572
2018-07-29,199.02857142857144
2018-08-05,197.72857142857143
2018-08-12,201.6
