timestamp,demand
2015-01-04,196.0125
2015-01-11,187.66428571428574
2015-01-18,192.97142857142856
2015-01-25,196.09285714285716
2015-02-01,194.79999999999998
2015-02-08,191.18571428571428
2015-02-15,191.79999999999998
2015-02-22,191.9857142857143
2015-03-01,195.19285714285712
2015-03-08,192.22857142857143
2015-03-15,194.70000000000002
2015-03-22,193.22857142857143
2015-03-29,194.62142857142857
2015-04-05,187.82857142857142
2015-04-12,192.27142857142857
2015-04-19,187.46428571428572
2015-04-26,191.04285714285714
2015-05-03,191.6
2015-05-10,180.78571428571428
2015-05-17,181.77142857142857
2015-05-24,178.67142857142858
2015-05-31,183.3857142857143
2015-06-07,178.97142857142856
2015-06-14,173.92142857142858
2015-06-21,176.1
2015-06-28,170.67142857142858
2015-07-05,167.05714285714288
2015-07-12,168.75
2015-07-19,164.31428571428572
2015-07-26,163.77142857142857
2015-08-02,159.9857142857143
2015-08-09,153.35714285714286
2015-08-16,152.84285714285716
2015-08-23,145.84285714285713
2015-08-30,151.8857142857143
2015-09-06,148.92857142857142
2015-09-13,142.8
2015-09-20,146.17142857142858
2015-09-27,140.17142857142858
2015-10-04,141.2
2015-10-11,147.71428571428572
2015-10-18,141.15714285714284
2015-10-25,146.72857142857143
2015-11-01,142.46428571428572
2015-11-08,145.54285714285714
2015-11-15,145.81428571428572
2015-11-22,147.47142857142856
2015-11-29,141.18571428571428
2015-12-06,140.42857142857142
2015-12-13,144.12857142857143
2015-12-20,142.77142857142857
2015-12-27,145.5
2016-01-03,149.9
2016-01-10,146.92857142857142
2016-01-17,151.00714285714284
2016-01-24,155.79999999999998
2016-01-31,155.5142857142857
2016-02-07,159.84285714285716
2016-02-14,161.32857142857142
2016-02-21,160.85714285714286
2016-02-28,158.07857142857142
2016-03-06,167.0142857142857
2016-03-13,160.4
2016-03-20,162.58571428571426
2016-03-27,162.83571428571426
2016-04-03,166.31428571428572
2016-04-10,167.85714285714286
2016-04-17,164.29285714285714
2016-04-24,169.67142857142858
2016-05-01,169.67142857142858
2016-05-08,170.05714285714288
2016-05-15,175.24285714285716
2016-05-22,166.34285714285716
2016-05-29,164.12857142857143
2016-06-05,164.55714285714288
2016-06-12,170.34285714285716
2016-06-19,162.9
2016-06-26,167.84285714285716
2016-07-03,162.29285714285714
2016-07-10,171.31428571428572
2016-07-17,161.52142857142857
2016-07-24,177.70714285714286
2016-07-31,172.52857142857144
2016-08-07,167.07142857142858
2016-08-14,168.47142857142856
2016-08-21,170.34285714285716
2016-08-28,162.85714285714286
2016-09-04,164.93571428571428
2016-09-11,165.21428571428572
2016-09-18,173.4857142857143
2016-09-25,173.83571428571426
2016-10-02,173.0
2016-10-09,177.25714285714284
2016-10-16,170.99285714285716
2016-10-23,179.2357142857143
2016-10-30,178.8857142857143
2016-11-06,175.29999999999998
2016-11-13,176.31428571428572
2016-11-20,179.14285714285714
2016-11-27,182.1142857142857
2016-12-04,180.34285714285713
2016-12-11,180.77142857142857
2016-12-18,182.77142857142857
2016-12-25,183.40714285714284
2017-01-01,187.55714285714288
2017-01-08,187.35
2017-01-15,188.05714285714288
2017-01-22,194.91428571428568
2017-01-29,186.62857142857143
2017-02-05,189.29999999999998
2017-02-12,200.65714285714284
2017-02-19,189.1
2017-02-26,195.0142857142857
2017-03-05,192.57142857142858
2017-03-12,194.81428571428572
2017-03-19,198.57857142857142
2017-03-26,195.70000000000002
2017-04-02,199.55714285714288
2017-04-09,197.68571428571428
2017-04-16,199.77142857142857
2017-04-23,196.64285714285714
2017-04-30,201.45000000000002
2017-05-07,200.25714285714284
2017-05-14,190.04285714285714
2017-05-21,188.78571428571428
2017-05-28,190.37857142857143
2017-06-04,191.34285714285716
2017-06-11,185.78571428571428
2017-06-18,183.02857142857144
2017-06-25,185.34285714285716
2017-07-02,194.62142857142857
2017-07-09,181.98571428571427
2017-07-16,188.3857142857143
2017-07-23,183.9857142857143
2017-07-30,182.02857142857144
2017-08-06,192.52857142857144
2017-08-13,168.62857142857143
2017-08-20,175.68571428571428
2017-08-27,174.14285714285714
2017-09-03,185.91428571428574
2017-09-10,181.08571428571426
2017-09-17,178.70714285714286
2017-09-24,171.78571428571428
2017-10-01,183.27142857142857
2017-10-08,172.24285714285716
2017-10-15,178.31428571428572
2017-10-22,186.5142857142857
2017-10-29,183.65714285714284
2017-11-05,187.79999999999998
2017-11-12,181.0142857142857
2017-11-19,188.87142857142857
2017-11-26,186.25714285714284
2017-12-03,188.54285714285714
2017-12-10,191.1214285714286
2017-12-17,185.5142857142857
2017-12-24,195.27142857142857
2017-12-31,188.34285714285716
2018-01-07,199.77857142857144
2018-01-14,203.87142857142857
2018-01-21,210.4
2018-01-28,200.02857142857144
2018-02-04,210.4
2018-02-11,207.6142857142857
2018-02-18,206.35714285714286
2018-02-25,208.71428571428572
2018-03-04,207.68571428571428
2018-03-11,213.22857142857143
2018-03-18,214.92857142857142
2018-03-25,216.94285714285712
2018-04-01,218.62142857142857
2018-04-08,208.70000000000002
2018-04-15,214.31428571428572
2018-04-22,213.07142857142858
2018-04-29,213.77857142857144
2018-05-06,213.87857142857143
2018-05-13,205.5
2018-05-20,213.84285714285713
2018-05-27,211.67142857142858
2018-06-03,210.6
2018-06-10,212.25714285714284
2018-06-17,209.97142857142856
2018-06-24,210.6
2018-07-01,200.24285714285716
2018-07-08,201.34285714285716
2018-07-15,205.16428571428574
2018-07-22,207.91428571428574
2018-07-29,199.96428571428572
2018-08-05,198.08571428571426
2018-08-12,197.5142857142857
2018-08-19,203.05714285714288
